"1400000US06075060100","Census Tract 601; San Francisco County; California","1338","158","0.0","3.1","0.8","1.3","2.7","2.1","0.0","3.1","1.2","1.8","12.8","7.9","0.7","1.2","14.3","7.7","9.6","4.5","57.9","10.7","236190","38444","279532","43094","38.0","(X)","(X)","(X)","(X)","(X)","813","174","0.0","5.1","0.0","5.1","0.9","1.4","0.0","5.1","0.0","5.1","10.8","11.7","4.3","4.1","12.3","8.6","9.6","5.4","62.1","14.7","250,000+","***","328516","63111","(X)","(X)","35.5","(X)","(X)","(X)","566","147","0.0","7.2","0.0","7.2","1.2","2.1","0.0","7.2","0.0","7.2","4.1","5.2","1.6","2.8","10.1","10.9","10.8","7.7","72.3","13.0","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","525","110","0.0","7.8","2.1","3.2","5.5","4.5","0.0","7.8","3.0","4.7","15.8","9.2","0.0","7.8","12.4","11.6","10.9","8.0","50.3","12.9","200179","55317","198899","40116","(X)","(X)","(X)","(X)","41.9","(X)",
"1400000US06075060400","Census Tract 604; San Francisco County; California","1026","129","5.2","5.0","0.0","4.1","9.4","5.3","7.5","7.2","6.5","4.4","11.4","7.9","9.4","5.5","24.1","9.8","9.1","6.2","17.5","7.0","100583","19285","149689","49990","28.0","(X)","(X)","(X)","(X)","(X)","380","105","7.4","10.8","0.0","10.6","5.0","5.4","11.1","13.3","2.9","4.4","17.9","13.1","8.7","8.7","10.5","9.0","7.9","7.1","28.7","11.3","91304","38811","149594","40659","(X)","(X)","32.4","(X)","(X)","(X)","260","85","10.8","15.4","0.0","15.0","7.3","7.8","3.5","5.5","0.0","15.0","14.6","15.2","8.1","9.5","11.2","10.9","11.5","10.5","33.1","15.1","113333","91011","N","N","(X)","(X)","(X)","(X)","(X)","(X)","646","147","3.9","4.5","0.0","6.4","11.9","7.7","10.5","10.9","8.7","6.6","2.5","4.3","9.8","6.7","32.0","12.9","9.8","9.3","11.0","8.5","106731","19474","148652","75763","(X)","(X)","(X)","(X)","25.4","(X)",
"1400000US06075060502","Census Tract 605.02; San Francisco County; California","925","95","17.4","6.5","7.0","6.1","9.1","5.1","13.5","7.8","9.1","4.6","5.3","4.4","12.3","6.4","9.3","5.4","5.5","4.2","11.5","5.8","42548","14930","80308","17148","57.1","(X)","(X)","(X)","(X)","(X)","691","101","9.6","5.1","8.8","7.5","7.2","5.7","12.3","11.0","9.3","5.5","7.1","5.7","19.1","9.1","12.4","7.2","1.4","1.6","12.7","6.7","53487","34241","83907","17232","(X)","(X)","62.4","(X)","(X)","(X)","241","60","0.0","16.1","0.0","16.1","9.5","9.8","0.0","16.1","17.8","12.6","0.0","16.1","29.9","18.0","31.1","18.7","2.1","3.3","9.5","10.2","95677","18337","N","N","(X)","(X)","(X)","(X)","(X)","(X)","234","73","44.9","20.5","7.3","6.9","20.1","15.0","11.5","10.2","3.0","4.4","0.0","16.5","0.0","16.5","0.0","16.5","9.8","12.2","3.4","5.4","14265","8975","40651","22568","(X)","(X)","(X)","(X)","38.9","(X)",
"1400000US06075060701","Census Tract 607.01; San Francisco County; California","3343","372","2.3","2.1","0.6","0.9","1.6","1.8","3.5","3.7","6.0","2.8","7.1","5.5","2.5","2.8","11.7","6.6","8.4","4.7","56.4","10.3","248177","49572","312925","72610","42.2","(X)","(X)","(X)","(X)","(X)","1957","394","1.1","1.7","0.0","2.1","0.0","2.1","1.5","2.3","9.4","5.1","9.2","8.8","3.4","4.5","13.9","9.2","4.4","4.9","57.1","12.7","250,000+","***","354438","112128","(X)","(X)","47.5","(X)","(X)","(X)","1883","390","1.1","1.8","0.0","2.2","0.0","2.2","0.7","1.4","9.8","5.1","9.6","9.1","3.6","4.7","14.4","9.6","4.6","5.1","56.3","12.9","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1386","362","4.1","4.3","1.4","2.3","3.8","4.3","6.3","7.9","1.1","1.7","4.2","4.8","1.2","2.2","8.5","7.0","14.1","9.0","55.3","15.0","245089","74600","252756","56237","(X)","(X)","(X)","(X)","32.4","(X)",
"1400000US06075060702","Census Tract 607.02; San Francisco County; California","1349","119","1.7","2.2","9.7","6.4","7.9","7.4","1.9","2.2","8.7","9.0","2.2","2.7","6.0","6.2","23.6","11.5","10.0","7.3","28.2","11.5","107989","46009","145791","23634","22.1","(X)","(X)","(X)","(X)","(X)","474","148","0.0","8.6","4.4","7.2","1.1","2.7","0.0","8.6","2.7","10.5","3.8","6.5","4.9","6.0","27.6","14.6","6.1","9.8","49.4","15.4","169741","155516","214614","41334","(X)","(X)","19.8","(X)","(X)","(X)","369","134","0.0","10.9","5.7","9.0","0.0","10.9","0.0","10.9","3.5","12.9","4.9","8.1","6.2","7.9","11.9","13.7","7.9","12.3","59.9","22.3","241120","89812","N","N","(X)","(X)","(X)","(X)","(X)","(X)","875","170","2.6","3.6","12.6","10.5","11.7","12.0","3.0","3.4","12.0","12.4","1.4","2.3","6.6","9.0","21.4","15.6","12.1","10.1","16.7","13.2","100049","50596","108508","28139","(X)","(X)","(X)","(X)","23.3","(X)",
"1400000US06075060703","Census Tract 607.03; San Francisco County; California","2784","350","1.1","1.5","7.9","3.3","3.7","3.0","0.8","1.4","10.7","9.9","4.0","3.4","6.3","5.6","9.8","5.7","9.4","6.0","46.4","10.7","191910","56642","234947","46132","24.6","(X)","(X)","(X)","(X)","(X)","1036","352","0.0","4.0","0.0","4.0","0.0","4.0","2.1","3.7","22.3","23.1","2.9","4.8","12.0","12.9","9.8","10.8","5.2","7.3","45.7","18.9","173049","172174","257587","90869","(X)","(X)","30.6","(X)","(X)","(X)","917","330","0.0","4.5","0.0","4.5","0.0","4.5","2.4","4.2","25.2","25.4","0.0","4.5","3.8","5.3","11.1","12.0","5.9","8.3","51.6","20.3","238580","181267","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1748","288","1.7","2.4","12.5","4.9","5.9","4.7","0.0","2.4","3.8","6.0","4.7","4.5","3.0","4.6","9.7","6.9","11.8","9.3","46.8","12.6","193486","48385","221528","58097","(X)","(X)","(X)","(X)","21.1","(X)",
"1400000US06075061000","Census Tract 610; San Francisco County; California","1625","224","4.1","4.0","0.6","1.3","2.6","2.3","1.7","1.8","7.8","7.0","18.2","8.5","9.3","6.2","11.8","5.3","12.7","6.0","31.3","8.0","125327","33504","176383","33016","53.1","(X)","(X)","(X)","(X)","(X)","1136","152","1.8","1.8","0.8","1.8","0.5","0.9","2.5","2.6","11.7","10.3","16.7","11.0","8.9","7.0","13.3","6.3","15.4","7.4","28.3","7.8","123977","35533","163720","28426","(X)","(X)","55.9","(X)","(X)","(X)","921","192","0.5","0.9","0.0","4.5","0.7","1.2","2.0","2.7","13.6","12.3","20.6","13.1","3.9","3.5","11.3","6.0","14.1","7.5","33.3","9.4","131534","55992","N","N","(X)","(X)","(X)","(X)","(X)","(X)","489","179","9.4","12.6","0.0","8.3","7.6","8.1","0.0","8.3","0.0","8.3","21.7","21.8","10.2","11.7","16.0","12.5","7.8","9.3","27.4","16.7","101528","52905","178892","87733","(X)","(X)","(X)","(X)","41.1","(X)",
"1400000US06075061101","Census Tract 611.01; San Francisco County; California","935","168","23.5","11.1","21.2","12.5","12.2","6.2","3.1","2.6","11.9","8.7","13.7","7.9","6.2","5.8","2.8","2.8","0.4","0.7","5.0","3.4","17569","9983","71943","32825","40.5","(X)","(X)","(X)","(X)","(X)","465","150","4.7","7.9","18.9","21.4","12.5","8.4","4.1","4.1","23.9","17.3","12.5","10.9","12.5","12.2","3.9","4.8","0.0","8.7","7.1","7.0","43376","9277","82489","51512","(X)","(X)","54.0","(X)","(X)","(X)","290","89","7.6","12.0","3.8","6.4","12.8","11.6","4.5","5.3","35.2","22.8","13.1","15.0","11.7","11.1","4.5","6.9","0.0","13.6","6.9","8.1","43851","1151","N","N","(X)","(X)","(X)","(X)","(X)","(X)","470","103","42.1","17.3","23.4","11.8","11.9","9.6","2.1","3.3","0.0","8.6","14.9","10.8","0.0","8.6","1.7","2.8","0.9","1.4","3.0","4.6","12434","5165","61510","61606","(X)","(X)","(X)","(X)","27.2","(X)",
"1400000US06075061102","Census Tract 611.02; San Francisco County; California","917","111","5.7","4.2","19.5","11.1","14.3","8.8","7.6","6.1","15.5","7.9","13.8","9.4","6.7","6.9","8.1","7.2","3.3","3.3","5.6","7.0","42558","18064","64988","19537","30.2","(X)","(X)","(X)","(X)","(X)","647","141","5.7","4.5","5.6","5.2","16.8","11.7","10.8","8.6","16.7","9.5","17.5","12.1","7.1","10.7","11.4","10.6","2.0","2.8","6.3","10.0","45809","11021","70664","27618","(X)","(X)","31.5","(X)","(X)","(X)","466","121","5.6","6.6","7.7","7.5","20.4","13.8","13.3","10.8","11.8","9.5","12.4","11.4","9.9","14.4","10.1","12.7","0.0","8.7","8.8","13.8","42600","19454","N","N","(X)","(X)","(X)","(X)","(X)","(X)","270","114","5.6","9.1","53.0","23.6","8.1","9.7","0.0","14.5","12.6","12.6","5.2","7.8","5.6","8.4","0.0","14.5","6.3","9.0","3.7","5.4","14472","9784","51388","26375","(X)","(X)","(X)","(X)","27.0","(X)",
"1400000US06075061200","Census Tract 612; San Francisco County; California","1153","133","4.2","3.8","4.6","4.0","5.9","5.2","0.7","1.3","5.7","5.7","11.4","6.9","13.4","7.9","15.8","8.1","12.7","7.9","25.6","11.8","117132","28063","159861","34802","51.5","(X)","(X)","(X)","(X)","(X)","916","153","1.1","1.9","3.7","4.2","4.5","5.4","3.9","5.1","10.4","8.7","20.6","10.2","12.4","8.8","11.2","8.0","5.9","5.5","26.2","14.5","82292","37760","143963","40796","(X)","(X)","54.8","(X)","(X)","(X)","462","127","2.2","3.8","0.0","8.8","8.9","10.2","7.8","10.2","15.8","14.8","16.5","13.4","2.6","4.3","9.7","8.5","4.1","6.7","32.5","18.7","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","237","97","16.0","15.4","8.0","10.8","11.4","15.1","0.0","16.4","4.2","7.3","4.6","7.8","15.6","16.0","3.8","6.3","13.1","13.5","23.2","15.3","84375","43443","143368","54463","(X)","(X)","(X)","(X)","38.8","(X)",
"1400000US06075061401","Census Tract 614.01; San Francisco County; California","1459","188","4.2","3.8","4.2","6.0","4.2","3.8","1.4","2.3","10.1","6.8","6.5","4.3","10.0","7.1","11.4","5.4","5.2","3.9","42.6","10.8","143665","62160","211829","45772","38.9","(X)","(X)","(X)","(X)","(X)","671","197","1.8","3.1","0.0","6.1","3.1","6.8","4.3","5.3","12.2","9.1","1.8","3.7","14.8","14.6","3.3","5.6","6.3","6.3","52.5","16.0","233309","112078","265455","70999","(X)","(X)","37.0","(X)","(X)","(X)","412","186","2.9","5.1","0.0","9.8","0.0","9.8","0.0","9.8","0.0","9.8","2.9","6.0","4.4","6.8","5.3","8.9","2.4","3.9","82.0","14.0","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","788","151","6.3","6.2","7.7","11.0","5.1","4.2","0.0","5.2","8.4","9.2","10.5","7.9","6.0","5.5","17.4","8.9","4.3","4.6","34.3","13.7","128750","36734","165452","39181","(X)","(X)","(X)","(X)","40.5","(X)",
"1400000US06075061402","Census Tract 614.02; San Francisco County; California","1189","241","0.0","3.5","0.0","3.5","3.9","4.0","7.1","10.2","2.7","2.9","3.4","3.3","0.0","3.5","19.9","14.2","8.2","6.3","54.9","15.8","218125","51926","272821","55082","21.8","(X)","(X)","(X)","(X)","(X)","481","142","0.0","8.5","0.0","8.5","9.6","9.9","2.3","4.0","0.0","8.5","0.0","8.5","0.0","8.5","5.4","6.4","8.1","11.5","74.6","16.6","227361","38193","317474","62995","(X)","(X)","21.2","(X)","(X)","(X)","436","139","0.0","9.3","0.0","9.3","10.6","11.1","0.0","9.3","0.0","9.3","0.0","9.3","0.0","9.3","6.0","7.0","7.6","12.1","75.9","17.1","225833","27607","N","N","(X)","(X)","(X)","(X)","(X)","(X)","708","260","0.0","5.8","0.0","5.8","0.0","5.8","11.9","16.6","4.5","5.0","4.1","5.3","0.0","5.8","29.8","21.5","8.2","7.7","41.5","19.6","147300","105340","241106","77772","(X)","(X)","(X)","(X)","22.2","(X)",
"1400000US06075061501","Census Tract 615.01; San Francisco County; California","1195","470","18.3","21.4","0.0","3.5","2.2","2.7","3.6","4.0","0.7","1.1","5.9","7.1","2.8","3.8","9.0","8.4","2.3","3.1","55.3","21.8","230332","124051","363377","212955","27.3","(X)","(X)","(X)","(X)","(X)","319","157","0.0","12.5","0.0","12.5","0.0","12.5","0.0","12.5","0.0","12.5","15.4","22.8","3.4","6.1","23.5","24.7","4.1","9.7","53.6","30.0","250,000+","***","390655","166529","(X)","(X)","60.5","(X)","(X)","(X)","245","135","0.0","15.9","0.0","15.9","0.0","15.9","0.0","15.9","0.0","15.9","0.0","15.9","4.5","8.2","20.4","29.1","5.3","13.5","69.8","30.3","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","876","448","25.0","28.0","0.0","4.7","3.0","3.8","4.9","5.6","0.9","1.5","2.5","3.6","2.5","4.6","3.7","3.9","1.6","3.0","55.9","27.6","222364","173463","353444","286025","(X)","(X)","(X)","(X)","15.2","(X)",
"1400000US06075061502","Census Tract 615.02; San Francisco County; California","1409","453","3.1","4.0","4.1","4.5","4.8","3.3","1.6","2.5","12.3","13.7","3.3","5.4","11.4","7.6","15.5","17.3","15.3","11.6","28.6","12.3","119524","56584","182042","47141","31.2","(X)","(X)","(X)","(X)","(X)","338","156","0.0","11.8","6.5","10.2","0.0","11.8","0.0","11.8","0.0","11.8","13.6","20.9","24.6","20.1","2.1","3.8","3.3","5.0","50.0","22.8","-","**","304861","142651","(X)","(X)","35.5","(X)","(X)","(X)","299","147","0.0","13.2","7.4","11.4","0.0","13.2","0.0","13.2","0.0","13.2","15.4","23.3","19.4","19.2","0.0","13.2","3.7","5.8","54.2","24.9","240363","192012","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1071","435","4.1","5.2","3.4","4.9","6.3","4.3","2.1","3.3","16.2","18.1","0.0","3.9","7.2","6.7","19.8","21.8","19.1","14.9","21.8","12.7","119234","54510","143281","33861","(X)","(X)","(X)","(X)","29.8","(X)",
"1400000US06075061503","Census Tract 615.03; San Francisco County; California","1998","311","7.4","9.1","1.3","2.2","4.1","4.3","2.3","3.5","1.5","2.6","1.7","2.0","5.7","5.9","14.1","7.1","18.6","8.5","43.4","13.0","187067","31512","248922","65677","40.1","(X)","(X)","(X)","(X)","(X)","648","295","0.0","6.3","0.0","6.3","2.6","5.3","0.0","6.3","0.0","6.3","0.0","6.3","0.0","6.3","21.8","15.3","22.2","21.5","53.4","22.5","231310","128893","279814","75627","(X)","(X)","38.4","(X)","(X)","(X)","607","305","0.0","6.8","0.0","6.8","2.8","5.6","0.0","6.8","0.0","6.8","0.0","6.8","0.0","6.8","16.5","17.7","23.7","22.9","57.0","24.9","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1350","314","11.0","13.1","1.9","3.2","4.8","5.7","3.4","5.3","2.2","3.8","2.4","3.1","8.4","8.7","10.4","8.9","16.8","11.4","38.7","16.2","183358","61157","231639","93537","(X)","(X)","(X)","(X)","40.9","(X)",
"1400000US06075061504","Census Tract 615.04; San Francisco County; California","1179","214","1.8","3.2","0.0","3.5","7.0","1.3","0.0","3.5","2.9","3.5","5.3","7.6","1.0","2.0","7.2","6.0","12.0","9.1","62.8","13.4","249539","51136","347957","116691","26.0","(X)","(X)","(X)","(X)","(X)","605","205","0.0","6.8","0.0","6.8","13.7","4.8","0.0","6.8","5.6","7.0","0.0","6.8","0.0","6.8","0.0","6.8","16.0","14.9","64.6","16.5","250,000+","***","438170","208312","(X)","(X)","46.6","(X)","(X)","(X)","549","192","0.0","7.4","0.0","7.4","15.1","5.4","0.0","7.4","6.2","7.8","0.0","7.4","0.0","7.4","0.0","7.4","7.5","9.0","71.2","13.1","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","574","161","3.7","6.2","0.0","7.1","0.0","7.1","0.0","7.1","0.0","7.1","10.8","15.6","2.1","4.1","14.8","11.4","7.8","8.5","60.8","20.1","224167","66196","252872","64234","(X)","(X)","(X)","(X)","4.4","(X)",
"1400000US06075061505","Census Tract 615.05; San Francisco County; California","529","42","0.0","7.7","0.0","7.7","0.0","7.7","0.0","7.7","0.0","7.7","0.0","7.7","0.0","7.7","2.6","4.0","1.5","2.5","95.8","4.7","250,000+","***","426295","59885","29.5","(X)","(X)","(X)","(X)","(X)","392","78","0.0","10.3","0.0","10.3","0.0","10.3","0.0","10.3","0.0","10.3","0.0","10.3","4.8","5.4","2.6","4.4","0.0","10.3","92.6","6.9","250,000+","***","344628","44997","(X)","(X)","35.7","(X)","(X)","(X)","303","75","0.0","13.1","0.0","13.1","0.0","13.1","0.0","13.1","0.0","13.1","0.0","13.1","0.0","13.1","3.3","5.7","0.0","13.1","96.7","5.7","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","137","66","0.0","26.2","0.0","26.2","0.0","26.2","0.0","26.2","0.0","26.2","0.0","26.2","0.0","26.2","2.9","6.8","5.8","9.3","91.2","11.5","250,000+","***","637866","150117","(X)","(X)","(X)","(X)","11.7","(X)",
"1400000US06075061506","Census Tract 615.06; San Francisco County; California","2762","453","0.7","1.2","0.0","1.5","0.0","1.5","2.2","3.4","1.3","1.6","2.0","2.0","5.4","4.2","5.8","6.4","11.4","8.3","71.1","9.6","250,000+","***","394766","76255","18.4","(X)","(X)","(X)","(X)","(X)","895","452","2.2","3.8","0.0","4.6","0.0","4.6","6.8","10.6","0.0","4.6","1.9","3.3","9.7","10.5","2.3","3.8","0.0","4.6","77.0","16.0","250,000+","***","437646","138585","(X)","(X)","24.2","(X)","(X)","(X)","796","444","0.0","5.2","0.0","5.2","0.0","5.2","0.0","5.2","0.0","5.2","2.1","3.7","8.7","10.9","2.6","4.4","0.0","5.2","86.6","11.5","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1867","372","0.0","2.2","0.0","2.2","0.0","2.2","0.0","2.2","1.9","2.4","2.1","2.5","3.3","4.0","7.4","8.9","16.9","12.4","68.3","13.9","241250","47264","374210","86119","(X)","(X)","(X)","(X)","15.6","(X)",
"1400000US06075061507","Census Tract 615.07; San Francisco County; California","771","114","5.1","6.5","0.0","5.4","0.0","5.4","6.0","8.8","1.3","2.3","15.8","8.6","12.6","10.5","7.1","6.6","21.4","15.0","30.7","13.8","167785","61838","217974","73344","41.2","(X)","(X)","(X)","(X)","(X)","276","130","3.6","6.8","0.0","14.2","0.0","14.2","0.0","14.2","0.0","14.2","20.7","17.2","3.6","7.3","0.0","14.2","24.6","27.0","47.5","27.1","190909","66497","297786","161723","(X)","(X)","40.9","(X)","(X)","(X)","121","90","0.0","28.8","0.0","28.8","0.0","28.8","0.0","28.8","0.0","28.8","19.8","31.1","0.0","28.8","0.0","28.8","9.1","15.0","71.1","34.5","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","495","137","7.9","9.5","0.0","8.2","0.0","8.2","9.3","13.5","0.0","8.2","13.1","12.5","19.6","15.4","11.1","10.3","17.6","15.9","21.4","14.4","100114","82787","163230","50421","(X)","(X)","(X)","(X)","41.4","(X)",
"1400000US06075061508","Census Tract 615.08; San Francisco County; California","1117","176","1.1","1.9","0.0","3.7","0.0","3.7","1.5","2.4","2.0","2.7","3.5","4.1","12.8","11.0","7.3","5.8","32.9","18.2","38.9","15.9","177806","46956","319231","115005","18.5","(X)","(X)","(X)","(X)","(X)","169","76","0.0","22.0","0.0","22.0","0.0","22.0","0.0","22.0","0.0","22.0","0.0","22.0","0.0","22.0","15.4","17.2","33.7","31.2","50.9","32.9","212656","84819","308593","154243","(X)","(X)","11.2","(X)","(X)","(X)","169","76","0.0","22.0","0.0","22.0","0.0","22.0","0.0","22.0","0.0","22.0","0.0","22.0","0.0","22.0","15.4","17.2","33.7","31.2","50.9","32.9","212656","85150","N","N","(X)","(X)","(X)","(X)","(X)","(X)","948","180","1.3","2.2","0.0","4.4","0.0","4.4","1.8","2.8","2.3","3.3","4.1","4.8","15.1","13.0","5.9","5.9","32.7","20.5","36.8","17.6","152409","62647","320831","133630","(X)","(X)","(X)","(X)","19.8","(X)",
"1400000US06075980200","Census Tract 9802; San Francisco County; California","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","(X)","(X)","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","-","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)",
"1400000US06075980300","Census Tract 9803; San Francisco County; California","40","24","0.0","53.6","0.0","53.6","0.0","53.6","0.0","53.6","22.5","22.3","0.0","53.6","0.0","53.6","60.0","32.2","10.0","19.4","7.5","14.8","104333","41633","113848","27888","12.5","(X)","(X)","(X)","(X)","(X)","8","11","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","62.5","41.7","0.0","100.0","37.5","41.7","-","**","N","N","(X)","(X)","62.5","(X)","(X)","(X)","8","11","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","62.5","41.7","0.0","100.0","37.5","41.7","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","32","23","0.0","59.9","0.0","59.9","0.0","59.9","0.0","59.9","28.1","30.7","0.0","59.9","0.0","59.9","59.4","39.9","12.5","24.1","0.0","59.9","103667","14058","100150","28052","(X)","(X)","(X)","(X)","0.0","(X)",
"1400000US06075980401","Census Tract 9804.01; San Francisco County; California","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","(X)","(X)","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","-","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)",
"1400000US06075980501","Census Tract 9805.01; San Francisco County; California","123","49","4.1","5.9","81.3","13.8","8.1","8.8","0.0","28.5","3.3","5.9","3.3","6.8","0.0","28.5","0.0","28.5","0.0","28.5","0.0","28.5","13569","577","15330","3839","10.6","(X)","(X)","(X)","(X)","(X)","22","16","0.0","72.3","18.2","24.4","45.5","37.1","0.0","72.3","18.2","26.9","18.2","28.8","0.0","72.3","0.0","72.3","0.0","72.3","0.0","72.3","23500","14143","29032","12012","(X)","(X)","59.1","(X)","(X)","(X)","22","16","0.0","72.3","18.2","24.4","45.5","37.1","0.0","72.3","18.2","26.9","18.2","28.8","0.0","72.3","0.0","72.3","0.0","72.3","0.0","72.3","23500","14143","N","N","(X)","(X)","(X)","(X)","(X)","(X)","101","51","5.0","7.3","95.0","7.3","0.0","32.9","0.0","32.9","0.0","32.9","0.0","32.9","0.0","32.9","0.0","32.9","0.0","32.9","0.0","32.9","13339","580","12346","629","(X)","(X)","(X)","(X)","0.0","(X)",
